,date,ticker,maturity,opening_contracts,closing_contracts,trading_number,trading_contracts,volume,oscilation,open,low,high,mean,close,adjustment,points_delta,last_buy,last_sell
292,2018-01-30,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.408,"0,1",120,0,0
293,2018-01-30,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.517,"0,1",118,0,0
294,2018-01-30,WIN,Q19,0,0,0,0,0,0,0,0,0,0,93.901,"0,1",123,0,0
295,2018-01-30,WIN,V19,0,0,0,0,0,0,0,0,0,0,95.390,"0,1",125,0,0
296,2018-01-30,WIN,Z19,0,0,0,0,0,0,0,0,0,0,96.929,"0,1",114,0,0
297,2018-01-30,WIN,G20,0,0,0,0,0,0,0,0,0,0,98.323,"0,1",110,0,0
300,2018-01-31,WIN,G18,113.413,114.185,629.452,2.273.505,39.000.534.384,84.960,84.800,86.400,85.772,85.250,85.172,"0,5",416,0,0
301,2018-01-31,WIN,J18,41,36,13,27,468.271,85.795,85.795,87.000,86.717,86.015,86.071,"0,5",419,0,0
302,2018-01-31,WIN,M18,0,0,0,0,0,0,0,0,0,0,86.845,"0,5",420,0,0
303,2018-01-31,WIN,Q18,0,0,0,0,0,0,0,0,0,0,87.789,"0,5",424,0,0
304,2018-01-31,WIN,V18,0,0,0,0,0,0,0,0,0,0,88.717,"0,5",429,0,0
305,2018-01-31,WIN,Z18,0,0,0,0,0,0,0,0,0,0,89.599,"0,5",434,0,0
306,2018-01-31,WIN,G19,0,0,0,0,0,0,0,0,0,0,90.693,"0,5",440,0,0
307,2018-01-31,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.859,"0,5",451,0,0
308,2018-01-31,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.980,"0,5",463,0,0
309,2018-01-31,WIN,Q19,0,0,0,0,0,0,0,0,0,0,94.373,"0,5",472,0,0
310,2018-01-31,WIN,V19,0,0,0,0,0,0,0,0,0,0,95.867,"0,5",477,0,0
311,2018-01-31,WIN,Z19,0,0,0,0,0,0,0,0,0,0,97.403,"0,5",474,0,0
312,2018-01-31,WIN,G20,0,0,0,0,0,0,0,0,0,0,98.801,"0,5",478,0,0
315,2018-02-01,WIN,G18,114.185,117.862,691.627,2.478.074,42.428.009.589,85.450,84.825,86.255,85.607,85.630,85.608,"0,5",436,0,0
316,2018-02-01,WIN,J18,36,62,29,51,881.886,85.800,85.800,87.000,86.459,86.300,86.511,"0,5",440,0,0
317,2018-02-01,WIN,M18,0,0,0,0,0,0,0,0,0,0,87.289,"0,5",444,0,0
318,2018-02-01,WIN,Q18,0,0,0,0,0,0,0,0,0,0,88.237,"0,5",448,0,0
319,2018-02-01,WIN,V18,0,0,0,0,0,0,0,0,0,0,89.172,"0,5",455,0,0
320,2018-02-01,WIN,Z18,0,0,0,0,0,0,0,0,0,0,90.060,"0,5",461,0,0
321,2018-02-01,WIN,G19,0,0,0,0,0,0,0,0,0,0,91.162,"0,5",469,0,0
322,2018-02-01,WIN,J19,0,0,0,0,0,0,0,0,0,0,92.338,"0,5",479,0,0
323,2018-02-01,WIN,M19,0,0,0,0,0,0,0,0,0,0,93.465,"0,5",485,0,0
324,2018-02-01,WIN,Q19,0,0,0,0,0,0,0,0,0,0,94.867,"0,5",494,0,0
325,2018-02-01,WIN,V19,0,0,0,0,0,0,0,0,0,0,96.369,"0,5",502,0,0
326,2018-02-01,WIN,Z19,0,0,0,0,0,0,0,0,0,0,97.914,"0,5",511,0,0
327,2018-02-01,WIN,G20,0,0,0,0,0,0,0,0,0,0,99.311,"0,5",510,0,0
330,2018-02-02,WIN,G18,117.862,118.278,659.759,2.343.019,39.535.658.350,84.600,83.900,84.865,84.369,84.265,84.187,"1,7",1.421,0,0
331,2018-02-02,WIN,J18,62,68,27,37,630.171,85.300,84.915,85.585,85.158,85.000,85.105,"1,6",1.406,0,0
332,2018-02-02,WIN,M18,0,0,0,0,0,0,0,0,0,0,85.898,"1,6",1.391,0,0
333,2018-02-02,WIN,Q18,0,0,0,0,0,0,0,0,0,0,86.861,"1,6",1.376,0,0
334,2018-02-02,WIN,V18,0,0,0,0,0,0,0,0,0,0,87.824,"1,5",1.348,0,0
335,2018-02-02,WIN,Z18,0,0,0,0,0,0,0,0,0,0,88.730,"1,5",1.330,0,0
336,2018-02-02,WIN,G19,0,0,0,0,0,0,0,0,0,0,89.850,"1,4",1.312,0,0
337,2018-02-02,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.048,"1,4",1.290,0,0
338,2018-02-02,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.198,"1,4",1.267,0,0
339,2018-02-02,WIN,Q19,0,0,0,0,0,0,0,0,0,0,93.641,"1,3",1.226,0,0
340,2018-02-02,WIN,V19,0,0,0,0,0,0,0,0,0,0,95.187,"1,2",1.182,0,0
341,2018-02-02,WIN,Z19,0,0,0,0,0,0,0,0,0,0,96.756,"1,2",1.158,0,0
342,2018-02-02,WIN,G20,0,0,0,0,0,0,0,0,0,0,98.184,"1,1",1.127,0,0
345,2018-02-05,WIN,G18,118.278,119.950,764.563,2.738.113,45.800.308.315,83.770,81.450,84.470,83.635,81.450,82.178,"2,4",2.009,0,0
346,2018-02-05,WIN,J18,68,77,32,37,623.377,84.400,82.800,85.000,84.240,82.800,83.073,"2,4",2.032,0,0
347,2018-02-05,WIN,M18,0,0,0,0,0,0,0,0,0,0,83.848,"2,4",2.050,0,0
348,2018-02-05,WIN,Q18,0,0,0,0,0,0,0,0,0,0,84.787,"2,4",2.074,0,0
349,2018-02-05,WIN,V18,0,0,0,0,0,0,0,0,0,0,85.725,"2,4",2.099,0,0
350,2018-02-05,WIN,Z18,0,0,0,0,0,0,0,0,0,0,86.607,"2,4",2.123,0,0
351,2018-02-05,WIN,G19,0,0,0,0,0,0,0,0,0,0,87.700,"2,4",2.150,0,0
352,2018-02-05,WIN,J19,0,0,0,0,0,0,0,0,0,0,88.874,"2,4",2.174,0,0
353,2018-02-05,WIN,M19,0,0,0,0,0,0,0,0,0,0,89.996,"2,4",2.202,0,0
354,2018-02-05,WIN,Q19,0,0,0,0,0,0,0,0,0,0,91.403,"2,4",2.238,0,0
355,2018-02-05,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.914,"2,4",2.273,0,0
356,2018-02-05,WIN,Z19,0,0,0,0,0,0,0,0,0,0,94.457,"2,4",2.299,0,0
357,2018-02-05,WIN,G20,0,0,0,0,0,0,0,0,0,0,95.863,"2,4",2.321,0,0
360,2018-02-06,WIN,G18,119.950,120.071,1.107.001,3.381.811,55.800.756.332,81.450,80.530,84.565,82.501,84.340,84.330,"2,6",2.152,0,0
361,2018-02-06,WIN,J18,77,92,40,43,714.762,82.500,81.605,84.585,83.112,84.400,85.230,"2,6",2.157,0,0
362,2018-02-06,WIN,M18,0,0,0,0,0,0,0,0,0,0,86.011,"2,6",2.163,0,0
363,2018-02-06,WIN,Q18,0,0,0,0,0,0,0,0,0,0,86.953,"2,6",2.166,0,0
364,2018-02-06,WIN,V18,0,0,0,0,0,0,0,0,0,0,87.896,"2,5",2.171,0,0
365,2018-02-06,WIN,Z18,0,0,0,0,0,0,0,0,0,0,88.786,"2,5",2.179,0,0
366,2018-02-06,WIN,G19,0,0,0,0,0,0,0,0,0,0,89.884,"2,5",2.184,0,0
367,2018-02-06,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.060,"2,5",2.186,0,0
368,2018-02-06,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.183,"2,4",2.187,0,0
369,2018-02-06,WIN,Q19,0,0,0,0,0,0,0,0,0,0,93.593,"2,4",2.190,0,0
370,2018-02-06,WIN,V19,0,0,0,0,0,0,0,0,0,0,95.108,"2,4",2.194,0,0
371,2018-02-06,WIN,Z19,0,0,0,0,0,0,0,0,0,0,96.661,"2,3",2.204,0,0
372,2018-02-06,WIN,G20,0,0,0,0,0,0,0,0,0,0,98.077,"2,3",2.214,0,0
375,2018-02-07,WIN,G18,120.071,110.323,833.310,2.676.212,44.841.748.672,83.895,82.550,84.540,83.778,82.965,82.772,"1,8",1.558,0,0
376,2018-02-07,WIN,J18,92,275,24,24,406.625,85.000,83.715,85.200,84.714,83.715,83.675,"1,8",1.555,0,0
377,2018-02-07,WIN,M18,0,0,0,0,0,0,0,0,0,0,84.460,"1,8",1.551,0,0
378,2018-02-07,WIN,Q18,0,0,0,0,0,0,0,0,0,0,85.407,"1,8",1.546,0,0
379,2018-02-07,WIN,V18,0,0,0,0,0,0,0,0,0,0,86.350,"1,8",1.546,0,0
380,2018-02-07,WIN,Z18,0,0,0,0,0,0,0,0,0,0,87.238,"1,7",1.548,0,0
381,2018-02-07,WIN,G19,0,0,0,0,0,0,0,0,0,0,88.336,"1,7",1.548,0,0
382,2018-02-07,WIN,J19,0,0,0,0,0,0,0,0,0,0,89.515,"1,7",1.545,0,0
383,2018-02-07,WIN,M19,0,0,0,0,0,0,0,0,0,0,90.644,"1,7",1.539,0,0
384,2018-02-07,WIN,Q19,0,0,0,0,0,0,0,0,0,0,92.046,"1,7",1.547,0,0
385,2018-02-07,WIN,V19,0,0,0,0,0,0,0,0,0,0,93.551,"1,6",1.557,0,0
386,2018-02-07,WIN,Z19,0,0,0,0,0,0,0,0,0,0,95.100,"1,6",1.561,0,0
387,2018-02-07,WIN,G20,0,0,0,0,0,0,0,0,0,0,96.503,"1,6",1.574,0,0
390,2018-02-08,WIN,G18,110.323,110.511,916.308,3.307.428,54.502.261.417,82.550,81.100,83.585,82.394,81.325,81.557,"1,5",1.215,0,0
391,2018-02-08,WIN,J18,275,1.544,633,1.694,28.390.810,84.200,81.950,84.820,83.798,82.500,82.450,"1,5",1.225,0,0
392,2018-02-08,WIN,M18,0,0,0,0,0,0,0,0,0,0,83.222,"1,5",1.238,0,0
393,2018-02-08,WIN,Q18,0,0,0,0,0,0,0,0,0,0,84.152,"1,5",1.255,0,0
394,2018-02-08,WIN,V18,0,0,0,0,0,0,0,0,0,0,85.069,"1,5",1.281,0,0
395,2018-02-08,WIN,Z18,0,0,0,0,0,0,0,0,0,0,85.929,"1,5",1.309,0,0
396,2018-02-08,WIN,G19,0,0,0,0,0,0,0,0,0,0,86.997,"1,5",1.339,0,0
397,2018-02-08,WIN,J19,0,0,0,0,0,0,0,0,0,0,88.143,"1,5",1.372,0,0
398,2018-02-08,WIN,M19,0,0,0,0,0,0,0,0,0,0,89.247,"1,5",1.397,0,0
399,2018-02-08,WIN,Q19,0,0,0,0,0,0,0,0,0,0,90.632,"1,5",1.414,0,0
400,2018-02-08,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.114,"1,5",1.437,0,0
401,2018-02-08,WIN,Z19,0,0,0,0,0,0,0,0,0,0,93.610,"1,6",1.490,0,0
402,2018-02-08,WIN,G20,0,0,0,0,0,0,0,0,0,0,94.996,"1,6",1.507,0,0
405,2018-02-09,WIN,G18,110.511,93.138,1.054.212,3.363.035,54.434.967.043,81.490,79.650,82.000,80.931,81.000,81.015,"0,7",542,0,0
406,2018-02-09,WIN,J18,1.544,7.537,5.312,10.638,174.142.049,82.420,80.550,82.850,81.849,81.805,81.900,"0,7",550,0,0
407,2018-02-09,WIN,M18,0,0,0,0,0,0,0,0,0,0,82.666,"0,7",556,0,0
408,2018-02-09,WIN,Q18,0,0,0,0,0,0,0,0,0,0,83.588,"0,7",564,0,0
409,2018-02-09,WIN,V18,0,0,0,0,0,0,0,0,0,0,84.492,"0,7",577,0,0
410,2018-02-09,WIN,Z18,0,0,0,0,0,0,0,0,0,0,85.341,"0,7",588,0,0
411,2018-02-09,WIN,G19,0,0,0,0,0,0,0,0,0,0,86.395,"0,7",602,0,0
412,2018-02-09,WIN,J19,0,0,0,0,0,0,0,0,0,0,87.531,"0,7",612,0,0
413,2018-02-09,WIN,M19,0,0,0,0,0,0,0,0,0,0,88.636,"0,7",611,0,0
414,2018-02-09,WIN,Q19,0,0,0,0,0,0,0,0,0,0,90.007,"0,7",625,0,0
415,2018-02-09,WIN,V19,0,0,0,0,0,0,0,0,0,0,91.474,"0,7",640,0,0
416,2018-02-09,WIN,Z19,0,0,0,0,0,0,0,0,0,0,92.979,"0,7",631,0,0
417,2018-02-09,WIN,G20,0,0,0,0,0,0,0,0,0,0,94.358,"0,7",638,0,0
420,2018-02-14,WIN,G18,93.138,0,33.530,90.089,1.492.786.891,82.800,82.380,83.320,82.851,83.270,83.273,"2,8",2.258,0,0
421,2018-02-14,WIN,J18,7.537,33.861,450.493,1.452.192,24.391.267.449,83.820,83.275,84.745,83.981,84.445,84.485,"3,2",2.585,0,0
422,2018-02-14,WIN,M18,0,0,0,0,0,0,0,0,0,0,85.276,"3,2",2.610,0,0
423,2018-02-14,WIN,Q18,0,0,0,0,0,0,0,0,0,0,86.218,"3,1",2.630,0,0
424,2018-02-14,WIN,V18,0,0,0,0,0,0,0,0,0,0,87.145,"3,1",2.653,0,0
425,2018-02-14,WIN,Z18,0,0,0,0,0,0,0,0,0,0,88.013,"3,1",2.672,0,0
426,2018-02-14,WIN,G19,0,0,0,0,0,0,0,0,0,0,89.087,"3,1",2.692,0,0
427,2018-02-14,WIN,J19,0,0,0,0,0,0,0,0,0,0,90.240,"3,1",2.709,0,0
428,2018-02-14,WIN,M19,0,0,0,0,0,0,0,0,0,0,91.358,"3,1",2.722,0,0
429,2018-02-14,WIN,Q19,0,0,0,0,0,0,0,0,0,0,92.763,"3,1",2.756,0,0
430,2018-02-14,WIN,V19,0,0,0,0,0,0,0,0,0,0,94.262,"3,0",2.788,0,0
431,2018-02-14,WIN,Z19,0,0,0,0,0,0,0,0,0,0,95.769,"3,0",2.790,0,0
432,2018-02-14,WIN,G20,0,0,0,0,0,0,0,0,0,0,97.167,"3,0",2.809,0,0
435,2018-02-15,WIN,J18,33.861,40.455,678.993,2.414.022,41.152.031.412,85.210,84.820,85.640,85.235,85.115,85.073,"0,7",588,0,0
436,2018-02-15,WIN,M18,0,1,1,1,17.199,85.995,85.995,85.995,85.995,85.995,85.867,"0,7",591,0,0
437,2018-02-15,WIN,Q18,0,0,0,0,0,0,0,0,0,0,86.812,"0,7",594,0,0
438,2018-02-15,WIN,V18,0,0,0,0,0,0,0,0,0,0,87.742,"0,7",597,0,0
439,2018-02-15,WIN,Z18,0,0,0,0,0,0,0,0,0,0,88.606,"0,7",593,0,0
440,2018-02-15,WIN,G19,0,0,0,0,0,0,0,0,0,0,89.678,"0,7",591,0,0
441,2018-02-15,WIN,J19,0,0,0,0,0,0,0,0,0,0,90.825,"0,6",585,0,0
442,2018-02-15,WIN,M19,0,0,0,0,0,0,0,0,0,0,91.931,"0,6",573,0,0
443,2018-02-15,WIN,Q19,0,0,0,0,0,0,0,0,0,0,93.324,"0,6",561,0,0
444,2018-02-15,WIN,V19,0,0,0,0,0,0,0,0,0,0,94.817,"0,6",555,0,0
445,2018-02-15,WIN,Z19,0,0,0,0,0,0,0,0,0,0,96.333,"0,6",564,0,0
446,2018-02-15,WIN,G20,0,0,0,0,0,0,0,0,0,0,97.728,"0,6",561,0,0
450,2018-02-16,WIN,J18,40.455,47.848,589.027,2.057.725,35.017.012.320,85.405,84.650,85.505,85.087,85.500,85.355,"0,3",282,0,0
451,2018-02-16,WIN,M18,1,3,2,2,34.396,85.795,85.795,86.185,85.990,86.185,86.147,"0,3",280,0,0
452,2018-02-16,WIN,Q18,0,0,0,0,0,0,0,0,0,0,87.100,"0,3",288,0,0
453,2018-02-16,WIN,V18,0,0,0,0,0,0,0,0,0,0,88.024,"0,3",282,0,0
454,2018-02-16,WIN,Z18,0,0,0,0,0,0,0,0,0,0,88.878,"0,3",272,0,0
455,2018-02-16,WIN,G19,0,0,0,0,0,0,0,0,0,0,89.930,"0,3",252,0,0
456,2018-02-16,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.050,"0,2",225,0,0
457,2018-02-16,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.128,"0,2",197,0,0
458,2018-02-16,WIN,Q19,0,0,0,0,0,0,0,0,0,0,93.482,"0,2",158,0,0
459,2018-02-16,WIN,V19,0,0,0,0,0,0,0,0,0,0,94.941,"0,1",124,0,0
460,2018-02-16,WIN,Z19,0,0,0,0,0,0,0,0,0,0,96.449,"0,1",116,0,0
461,2018-02-16,WIN,G20,0,0,0,0,0,0,0,0,0,0,97.840,"0,1",112,0,0
465,2018-02-19,WIN,J18,47.848,53.408,285.887,961.263,16.456.055.968,85.750,85.390,85.875,85.596,85.635,85.614,"0,3",259,0,0
466,2018-02-19,WIN,M18,3,3,0,0,0,0,0,0,0,0,86.408,"0,3",261,0,0
467,2018-02-19,WIN,Q18,0,0,0,0,0,0,0,0,0,0,87.360,"0,3",260,0,0
468,2018-02-19,WIN,V18,0,0,0,0,0,0,0,0,0,0,88.284,"0,3",260,0,0
469,2018-02-19,WIN,Z18,0,0,0,0,0,0,0,0,0,0,89.130,"0,3",252,0,0
470,2018-02-19,WIN,G19,0,0,0,0,0,0,0,0,0,0,90.173,"0,3",243,0,0
471,2018-02-19,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.286,"0,3",236,0,0
472,2018-02-19,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.360,"0,3",232,0,0
473,2018-02-19,WIN,Q19,0,0,0,0,0,0,0,0,0,0,93.711,"0,2",229,0,0
474,2018-02-19,WIN,V19,0,0,0,0,0,0,0,0,0,0,95.167,"0,2",226,0,0
475,2018-02-19,WIN,Z19,0,0,0,0,0,0,0,0,0,0,96.671,"0,2",222,0,0
476,2018-02-19,WIN,G20,0,0,0,0,0,0,0,0,0,0,98.060,"0,2",220,0,0
480,2018-02-20,WIN,J18,53.408,50.792,669.997,2.579.676,44.474.012.254,85.150,85.025,87.200,86.201,86.725,86.584,"1,1",970,0,0
481,2018-02-20,WIN,M18,3,5,2,2,34.650,85.995,85.995,87.255,86.625,87.255,87.382,"1,1",974,0,0
482,2018-02-20,WIN,Q18,0,0,0,0,0,0,0,0,0,0,88.343,"1,1",983,0,0
483,2018-02-20,WIN,V18,0,0,0,0,0,0,0,0,0,0,89.274,"1,1",990,0,0
484,2018-02-20,WIN,Z18,0,0,0,0,0,0,0,0,0,0,90.129,"1,1",999,0,0
485,2018-02-20,WIN,G19,0,0,0,0,0,0,0,0,0,0,91.180,"1,1",1.007,0,0
486,2018-02-20,WIN,J19,0,0,0,0,0,0,0,0,0,0,92.293,"1,1",1.007,0,0
487,2018-02-20,WIN,M19,0,0,0,0,0,0,0,0,0,0,93.354,"1,1",994,0,0
488,2018-02-20,WIN,Q19,0,0,0,0,0,0,0,0,0,0,94.708,"1,1",997,0,0
489,2018-02-20,WIN,V19,0,0,0,0,0,0,0,0,0,0,96.174,"1,1",1.007,0,0
490,2018-02-20,WIN,Z19,0,0,0,0,0,0,0,0,0,0,97.681,"1,0",1.010,0,0
491,2018-02-20,WIN,G20,0,0,0,0,0,0,0,0,0,0,99.075,"1,0",1.015,0,0
495,2018-02-21,WIN,J18,50.792,59.261,689.822,2.462.945,43.047.177.544,86.605,86.470,88.280,87.390,86.600,86.902,"0,4",318,0,0
496,2018-02-21,WIN,M18,5,8,6,10,176.730,87.785,87.785,88.750,88.365,87.915,87.700,"0,4",318,0,0
497,2018-02-21,WIN,Q18,0,0,0,0,0,0,0,0,0,0,88.662,"0,4",319,0,0
498,2018-02-21,WIN,V18,0,0,0,0,0,0,0,0,0,0,89.593,"0,4",319,0,0
499,2018-02-21,WIN,Z18,0,0,0,0,0,0,0,0,0,0,90.445,"0,4",316,0,0
500,2018-02-21,WIN,G19,0,0,0,0,0,0,0,0,0,0,91.493,"0,3",313,0,0
501,2018-02-21,WIN,J19,0,0,0,0,0,0,0,0,0,0,92.602,"0,3",309,0,0
502,2018-02-21,WIN,M19,0,0,0,0,0,0,0,0,0,0,93.662,"0,3",308,0,0
503,2018-02-21,WIN,Q19,0,0,0,0,0,0,0,0,0,0,95.006,"0,3",298,0,0
504,2018-02-21,WIN,V19,0,0,0,0,0,0,0,0,0,0,96.460,"0,3",286,0,0
505,2018-02-21,WIN,Z19,0,0,0,0,0,0,0,0,0,0,97.969,"0,3",288,0,0
506,2018-02-21,WIN,G20,0,0,0,0,0,0,0,0,0,0,99.363,"0,3",288,0,0
510,2018-02-22,WIN,J18,59.261,67.332,730.812,2.561.739,44.863.302.125,87.005,86.755,88.050,87.564,87.545,87.486,"0,7",584,0,0
511,2018-02-22,WIN,M18,8,8,3,3,52.880,88.285,88.015,88.285,88.133,88.100,88.294,"0,7",594,0,0
512,2018-02-22,WIN,Q18,0,0,0,0,0,0,0,0,0,0,89.268,"0,7",606,0,0
513,2018-02-22,WIN,V18,0,0,0,0,0,0,0,0,0,0,90.211,"0,7",618,0,0
514,2018-02-22,WIN,Z18,0,0,0,0,0,0,0,0,0,0,91.079,"0,7",634,0,0
515,2018-02-22,WIN,G19,0,0,0,0,0,0,0,0,0,0,92.139,"0,7",646,0,0
516,2018-02-22,WIN,J19,0,0,0,0,0,0,0,0,0,0,93.288,"0,7",686,0,0
517,2018-02-22,WIN,M19,0,0,0,0,0,0,0,0,0,0,94.378,"0,8",716,0,0
518,2018-02-22,WIN,Q19,0,0,0,0,0,0,0,0,0,0,95.747,"0,8",741,0,0
519,2018-02-22,WIN,V19,0,0,0,0,0,0,0,0,0,0,97.216,"0,8",756,0,0
520,2018-02-22,WIN,Z19,0,0,0,0,0,0,0,0,0,0,98.714,"0,8",745,0,0
521,2018-02-22,WIN,G20,0,0,0,0,0,0,0,0,0,0,100.118,"0,8",755,0,0
525,2018-02-23,WIN,J18,67.332,72.814,690.315,2.520.946,44.185.378.248,88.000,86.860,88.150,87.637,88.150,88.048,"0,6",562,0,0
526,2018-02-23,WIN,M18,8,7,4,4,70.695,88.005,87.715,88.880,88.369,88.875,88.861,"0,6",567,0,0
527,2018-02-23,WIN,Q18,0,0,0,0,0,0,0,0,0,0,89.833,"0,6",565,0,0
528,2018-02-23,WIN,V18,0,0,0,0,0,0,0,0,0,0,90.778,"0,6",567,0,0
529,2018-02-23,WIN,Z18,0,0,0,0,0,0,0,0,0,0,91.649,"0,6",570,0,0
530,2018-02-23,WIN,G19,0,0,0,0,0,0,0,0,0,0,92.710,"0,6",571,0,0
531,2018-02-23,WIN,J19,0,0,0,0,0,0,0,0,0,0,93.855,"0,6",567,0,0
532,2018-02-23,WIN,M19,0,0,0,0,0,0,0,0,0,0,94.940,"0,6",562,0,0
533,2018-02-23,WIN,Q19,0,0,0,0,0,0,0,0,0,0,96.301,"0,6",554,0,0
534,2018-02-23,WIN,V19,0,0,0,0,0,0,0,0,0,0,97.772,"0,6",556,0,0
535,2018-02-23,WIN,Z19,0,0,0,0,0,0,0,0,0,0,99.306,"0,6",592,0,0
536,2018-02-23,WIN,G20,0,0,0,0,0,0,0,0,0,0,100.702,"0,6",584,0,0
540,2018-02-26,WIN,J18,72.814,78.345,624.757,2.223.619,39.378.400.354,88.590,88.045,89.155,88.546,88.495,88.451,"0,5",403,0,0
541,2018-02-26,WIN,M18,7,6,6,6,107.155,89.595,89.010,89.750,89.296,89.105,89.269,"0,5",408,0,0
542,2018-02-26,WIN,Q18,0,0,0,0,0,0,0,0,0,0,90.250,"0,5",417,0,0
543,2018-02-26,WIN,V18,0,0,0,0,0,0,0,0,0,0,91.202,"0,5",424,0,0
544,2018-02-26,WIN,Z18,0,0,0,0,0,0,0,0,0,0,92.077,"0,5",428,0,0
545,2018-02-26,WIN,G19,0,0,0,0,0,0,0,0,0,0,93.148,"0,5",438,0,0
546,2018-02-26,WIN,J19,0,0,0,0,0,0,0,0,0,0,94.294,"0,5",439,0,0
547,2018-02-26,WIN,M19,0,0,0,0,0,0,0,0,0,0,95.385,"0,5",445,0,0
548,2018-02-26,WIN,Q19,0,0,0,0,0,0,0,0,0,0,96.753,"0,5",452,0,0
549,2018-02-26,WIN,V19,0,0,0,0,0,0,0,0,0,0,98.226,"0,5",454,0,0
550,2018-02-26,WIN,Z19,0,0,0,0,0,0,0,0,0,0,99.744,"0,4",438,0,0
551,2018-02-26,WIN,G20,0,0,0,0,0,0,0,0,0,0,101.141,"0,4",439,0,0
555,2018-02-27,WIN,J18,78.345,73.684,551.350,1.922.580,33.832.615.714,88.170,87.370,88.665,87.988,87.570,87.661,"0,9",790,0,0
556,2018-02-27,WIN,M18,6,5,3,3,53.214,88.950,88.515,88.950,88.690,88.515,88.475,"0,9",794,0,0
557,2018-02-27,WIN,Q18,0,0,0,0,0,0,0,0,0,0,89.448,"0,9",802,0,0
558,2018-02-27,WIN,V18,0,0,0,0,0,0,0,0,0,0,90.398,"0,9",804,0,0
559,2018-02-27,WIN,Z18,0,0,0,0,0,0,0,0,0,0,91.271,"0,9",806,0,0
560,2018-02-27,WIN,G19,0,0,0,0,0,0,0,0,0,0,92.318,"0,9",830,0,0
561,2018-02-27,WIN,J19,0,0,0,0,0,0,0,0,0,0,93.448,"0,9",846,0,0
562,2018-02-27,WIN,M19,0,0,0,0,0,0,0,0,0,0,94.521,"0,9",864,0,0
563,2018-02-27,WIN,Q19,0,0,0,0,0,0,0,0,0,0,95.873,"0,9",880,0,0
564,2018-02-27,WIN,V19,0,0,0,0,0,0,0,0,0,0,97.330,"0,9",896,0,0
565,2018-02-27,WIN,Z19,0,0,0,0,0,0,0,0,0,0,98.832,"0,9",912,0,0
566,2018-02-27,WIN,G20,0,0,0,0,0,0,0,0,0,0,100.214,"0,9",927,0,0
570,2018-02-28,WIN,J18,73.684,77.977,712.020,2.724.475,47.453.532.228,87.570,86.000,87.955,87.087,86.030,86.137,"1,7",1.524,0,0
571,2018-02-28,WIN,M18,5,1,9,11,193.166,88.115,87.115,88.585,87.803,87.115,86.935,"1,7",1.540,0,0
572,2018-02-28,WIN,Q18,0,0,0,0,0,0,0,0,0,0,87.888,"1,7",1.560,0,0
573,2018-02-28,WIN,V18,0,0,0,0,0,0,0,0,0,0,88.817,"1,7",1.581,0,0
574,2018-02-28,WIN,Z18,0,0,0,0,0,0,0,0,0,0,89.670,"1,8",1.601,0,0
575,2018-02-28,WIN,G19,0,0,0,0,0,0,0,0,0,0,90.687,"1,8",1.631,0,0
576,2018-02-28,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.792,"1,8",1.656,0,0
577,2018-02-28,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.836,"1,8",1.685,0,0
578,2018-02-28,WIN,Q19,0,0,0,0,0,0,0,0,0,0,94.155,"1,8",1.718,0,0
579,2018-02-28,WIN,V19,0,0,0,0,0,0,0,0,0,0,95.579,"1,8",1.751,0,0
580,2018-02-28,WIN,Z19,0,0,0,0,0,0,0,0,0,0,97.047,"1,8",1.785,0,0
581,2018-02-28,WIN,G20,0,0,0,0,0,0,0,0,0,0,98.398,"1,8",1.816,0,0
585,2018-03-01,WIN,J18,77.977,91.418,946.623,3.483.976,60.143.396.270,85.800,85.285,87.050,86.314,86.185,86.171,"0,0",34,0,0
586,2018-03-01,WIN,M18,1,2,10,10,173.933,87.595,86.505,87.785,86.967,86.995,86.966,"0,0",31,0,0
587,2018-03-01,WIN,Q18,0,0,0,0,0,0,0,0,0,0,87.921,"0,0",33,0,0
588,2018-03-01,WIN,V18,0,0,0,0,0,0,0,0,0,0,88.844,"0,0",27,0,0
589,2018-03-01,WIN,Z18,0,0,0,0,0,0,0,0,0,0,89.696,"0,0",26,0,0
590,2018-03-01,WIN,G19,0,0,0,0,0,0,0,0,0,0,90.718,"0,0",31,0,0
591,2018-03-01,WIN,J19,0,0,0,0,0,0,0,0,0,0,91.819,"0,0",27,0,0
592,2018-03-01,WIN,M19,0,0,0,0,0,0,0,0,0,0,92.861,"0,0",25,0,0
593,2018-03-01,WIN,Q19,0,0,0,0,0,0,0,0,0,0,94.185,"0,0",30,0,0
